text,timestamp,like_count,trueSentiment,,,,,
"@XDylDalas LENI BOBO!!&amp;#LENI LUTANG 😜✌❤💚 educate me pls, my place,,,",2022-05-07 22:51:22,1,,,,,,
im so anxious i really hope leni wins,2022-05-07 22:51:19,2,,,,,,
@iamsuperbianca feel n feel ko n ung pagkapanalo ni madam leni at sir kiko...,2022-05-07 22:51:18,0,,,,,,
most stressful pag uli sa duma so far ahdjflsksh 12 hours of travel gyud waaaaah para gyud ni nimo dae Leni ug dong Kiko MAONG IPANALO NA NATIN ITOOOO BUKAAAS PLSSSSSS!!!!!!,2022-05-07 22:51:15,20,,,,,,
@martin_emjey @pipaykipayy Porket ba si leni yung diyos nyo?,2022-05-07 22:51:08,0,,,,,,
@bamaquino sure winner na Leni Kiko at tropang Angat Buhay,2022-05-07 22:51:01,0,,,,,,
"@PinoyAkoBlog Finally  makakapahinga na din ang ating mahal na VP LENI.Coming from a gruelling and exhausting days of campaign,binigay na nya lahat para satin,it is time for us  sating mga kamay bukas sa eleksyin ipapanalo na10 toh❤️❤️❤️Happy Mother's Day po We Love You❤️❤️❤️",2022-05-07 22:51:01,20,,,,,,
"@bamaquino With Leni-Kiko Leadership, Malacañan will truly be the Palace of the People. Walang looting na magaganap doon sa 6 na taon.",2022-05-07 22:51:01,0,,,,,,
"Buti pa kay VP leni may nakikita akong hope para sa pagbabago, pero sayo. Ghadddddd WALA NA!",2022-05-07 22:50:59,1,,,,,,
"@AngBakuna @massage_alpha look at this kampwet, feeling mataas ,no wonder matatalo si Leni s mga tulad nitong kakampwet",2022-05-07 22:50:58,0,,,,,,
@sumshine013 Yes po! Mananalo po tayo! Unforgettable ang campaign na ito. Nakakaluha. Vote safely bukas. Every vote for Leni is special!,2022-05-07 22:50:49,2,,,,,,
"@JmWyatt5 But Leni supporters are already like that.. holier than thou, feeling like they are better than everyone, how ironic is that?",2022-05-07 22:50:49,1,,,,,,
@slkmorales fine ill think of smth else 🥱,2022-05-07 22:50:47,0,,,,,,
@leroyelpatojo Woop,2022-05-07 22:50:42,0,,,,,,
"Please lang sayo sa kabuntagon nanggigil ko sa mga 18 yrs old nga mga silingan and first time voters. VP Leni never cheated last election, lami kaayo mo lapagan ug facts, commentan inyung post. Juskooo ayaw tawn mo apil apil sa bandwagon, sabagay mucutting man diay mo katung F2F",2022-05-07 22:50:34,1,,,,,,
"@neokiro True. After nya mag talk, ang mga tao ay nagpulasan na. Hahaha. Proof na di tayo pumupunta ng rally para sa artista, kungdi para kay Leni at Kiko. #IpanloNa10ParaSaLahat",2022-05-07 22:50:23,0,,,,,,
"manalo o matalo si VP Leni, alam kong iiyaccc ako",2022-05-07 22:50:18,0,,,,,,
"@MiraRitz @SnBanz @suzyanniston ""hakot"" daw sino kaya ang humahakot? not VP Leni HAHAHAHA tawag don suporta. hindi sila bayad, volunteer. uulit-ulitin talaga ipaalala na huwag sa magnanakaw dahil mali yon. gusto mo bang manakawan? ok lang ba sa iyo na corrupt ang uupo at gobyerno?",2022-05-07 22:50:18,1,,,,,,
bawal tayo umiyak for and leni and kiko,2022-05-07 22:50:14,2,,,,,,
President Leni Robredo 👉👈,2022-05-07 22:49:40,7,,,,,,
"@julesified they don’t say that to me, di nila kaya. Ngkocomment sila s mga pages ni Leni or supporters and nababasa ko.",2022-05-07 22:49:38,0,,,,,,
happy mother's day mama Leni. 😂👆🌸,2022-05-07 22:49:37,0,,,,,,
"Sbi ng aswang ko Pacquiao daw pro lumabas na pink cya.. Eleksyon n s lunes den s mga drating n araw  c Leni na ang President. Ika ko, ah, oo mananalo yan.. Isang brown out lng panalo n yan e. Inis n inis.. Ayan nagaya k n s knila. Sarap din mng asar e 😜✌️",2022-05-07 22:49:30,6,,,,,,
@slkmorales not good? 🤭,2022-05-07 22:49:24,0,,,,,,
Let Leni Lead pls,2022-05-07 22:49:20,1,,,,,,
"A day before the election, I received confirmation from my sister that he’ll be voting for Leni though Sara will be the VP. It’s not too late! Reach out to your friends and family today!",2022-05-07 22:49:12,2,,,,,,
@_raphyyy14 Pag si Leni nanalo Parang binoto nio si Bam Aquino sia lahat ang nagdidikta kay Leni kung Ano gagawin kaya Puro Palpak akala kasi nung mga yan sila lang marunong at magaling sila number one Sa pangbubully nang mahihirap Matapobre,2022-05-07 22:48:53,1,,,,,,
@RedbuJlka @leni_kotik Как думаешь она ему изменила после изнасилования бутылкой или до?,2022-05-07 22:48:52,0,,,,,,
VP Leni please win. 🙏,2022-05-07 22:48:49,0,,,,,,
@wandalomI LENI,2022-05-07 22:48:42,0,,,,,,
@Gelmeister11 @realtalkfucker @imerik_martinez @joseph0686UK @Toshimyy Wahahhaa Yan Ang fake news 4 hectares sobra liit Ng Kayle  paano kaya naging 1 million  un Kay Leni Ng patung patung ba,2022-05-07 22:48:42,0,,,,,,
I be retweeting Leni tweets from 2016 to now cause ya should be spammed with them 🤪🥲,2022-05-07 22:48:39,1,,,,,,
@_beadel Leni-kiko is the right choice for us,2022-05-07 22:48:23,0,,,,,,
My mom is a bbm wtf I am shock I thought she gonna vote leni 😭😭,2022-05-07 22:48:13,0,,,,,,
"Hello Engenes!👋 This concludes our Leni-Kiko campaign. 🙇‍♀️  But our journey doesn't end here. Let's use our voice as kpopstans to help them seek passion in standing for the truth and choosing to protect our nation for the filipino people. 💖  Thank you, everyone. 🙏",2022-05-07 22:48:11,14,,,,,,
@TroutWithFur Because,2022-05-07 22:48:04,0,,,,,,
@Dolores40816358 @t_dhines So walang muslim na BBMSDC? Hahaha. If totoong buong Muslim Community is Pink bakit 30%+ lang sa Survey? Ahhh hindi siguro na survey ang 60M noh? Anyway of this is true then Leni should win right? :),2022-05-07 22:48:00,0,,,,,,
@woythin @detestokcal quero!!,2022-05-07 22:47:53,1,,,,,,
@superjanella No to Leni padin,2022-05-07 22:47:46,1,,,,,,
"@RedbuJlka @leni_kotik Потому что твоя женщина Эмбер врушка Хёрд.  Какает в постель, снимает и ржёт над человеком, когда у него умерла мама.  Я понимаю, у всех свои герои, но лучше бы фемки выбрали себе Кюри за образец.",2022-05-07 22:47:43,1,,,,,,
Manifesting for President Leni Robredo and Vice President Kiko Pangilinan,2022-05-07 22:47:40,16,,,,,,
presidente na si leni robredo pang-formality lang tong botohan na 'to saka pampalubag-loob sa mga marcos,2022-05-07 22:47:36,9,,,,,,
@Zoldyck_Herxa @AnalynMuko Walang assurance na Makaleni talaga sila.(what I mean is pwede namang dumalo ang hindi talaga makaleni sa rally) Depende na yan sa kanilang lapis kung sino ang shshad'an sa lunes😌. Not hater but sinabi ko lng mga posibilidad kung hindi mm si Leni ang mananalo. Salamat,2022-05-07 22:47:34,2,,,,,,
so good alji yeah i’m LENI 😩🙌🏼,2022-05-07 22:47:26,4,,,,,,
@xXedieee_x the power madam leni holds🌸💅🏻 yas queen!,2022-05-07 22:47:14,0,,,,,,
HAPPY MOTHER'S DAY TO ALL MOMMAS OUT THERE EXCEPT SAINYONG MAMA LENI. 💚❤️,2022-05-07 22:47:11,0,,,,,,
Hindi lang po si Leni ang may Afam. 🤣🤣🤣,2022-05-07 22:47:06,0,,,,,,
Nkka proud ung dating gf ni AJ Perez tska husband nya ang sipag nila i-campaign si VP Leni. AJ must be super proud of her.,2022-05-07 22:46:57,1,,,,,,
@chrstphr_chan Tuluy-tuloy ang laban hanggang maging tunay na kulay Rosas ang bukas…… Masarap for Leni and at the same time May paninindigan para sa Pilipinas! Mabuhay ka! 💪🏻☺️🌸,2022-05-07 22:46:55,0,,,,,,
"HAPPY MOTHER’S DAY SA MAMA KO, SA LAHAT NG NANAY, SA LAHAT NG MGA SINGLE DADS NA NAGSISILBING NANAY, AT SYEMPRE KAY VP LENI ROBREDO!! 💖🌸",2022-05-07 22:46:47,5,,,,,,
@vpsison @GilbertCRemulla Same with no survey can predict a winner.. 2400 respondents can't. Predict a winner.. Thus don't make it a reason for your candidate to win baka Mag pa recount ulit kayo at sabihin nyo dinaya kayo when in fact di lang kayo makatanggap na mas maraming silent voters for Leni,2022-05-07 22:46:33,0,,,,,,
i can relate to daniel padilla who fully supports leni pero his mom is super bbm fan like my parents yuck,2022-05-07 22:46:27,0,,,,,,
Tsaka. Yung isa kong kapitbahay. Magaassist siya sa eleksyon. Alam ng iba na Leni siya. Niyaya daw siya na mangdaya. Pero local candidate siya. #Ipana7oNa10ParaSaLahat,2022-05-07 22:46:11,0,,,,,,
✨ President Leni Robredo cutie ✨,2022-05-07 22:45:53,11,,,,,,
Mga masasakit ang katawan for leni,2022-05-07 22:45:50,0,,,,,,
"@lenirobredo Happy mother's day po, VP Leni💕 God bless you &amp; your family always in all ways🙏",2022-05-07 22:45:29,0,,,,,,
@toni_koronel @MacLopez769 talo n leni mo,2022-05-07 22:45:23,0,,,,,,
Nakakadisappoint kayo. My friend just convinced me last three days to switch to Leni from Ping. Pero sa ginagawa nyo kay Francine kay Ping nalang ulit ako.,2022-05-07 22:45:13,3,,,,,,
"Binagsakan ako ng propaganda ng tl ko. Parehas na parehas sila ni Papa magkwento. Ang nakakapagtaka, no to Negative campaigning pero puro bintang na kesyo pang front daw si leni ng NPA, mahinang leader atbp. Fucking hypocrite.",2022-05-07 22:45:09,1,,,,,,
@SW4MPWTCH heyyy ☹️ fine ill try,2022-05-07 22:45:04,1,,,,,,
"Ngayon ko lang to naramdaman.. last 2016 election naman, d ako umiyak... pero ngayon, umiiyak ako...  Oh Pls Lord, let Leni win... long overdue na po ung paghihirap ng mga Pilipino....  #PilipinasIsPink",2022-05-07 22:45:03,11,,,,,,
"@KimIndar kyo nga tong hateful puro magnanakaw at sinungaling , si BBM chill lng , anyway talo na Leni mo",2022-05-07 22:44:57,0,,,,,,
"@aveoaveoaveo Oo ang mas nakakainis eto.  Her: magkano bgayan kay leni. Me: nako wala lugi pa nga kami. Her: hindi, ung food, miryenda. Me: ah ung sa mga boot? Volunteers un, d rin kami kumain. Her: ah..",2022-05-07 22:44:53,0,,,,,,
@lenirobredo God bless you po 😇 Mananalo ka po In Jesus Name Maam Leni,2022-05-07 22:44:51,0,,,,,,
"Hindi iboboto si Leni kasi masyadong mainstream. Ano yung election, netflix?",2022-05-07 22:44:42,3,,,,,,
@secretlover1991 Nung nag salita na si bbm nagstart ng maglayasan nakuha na amg bayad. Iba talaga pag bayad. I heard may mga ibang kakampink na nakisali para lang sa bayad pero ang boto kay leni 😂,2022-05-07 22:44:16,1,,,,,,
@abcdemillo Napanood mo ba? Nasa VP Leni Robredo FB page,2022-05-07 22:44:14,0,,,,,,
@franky_nstein9 1m? 🤣🤣🤣 it's just Camanava of Leni campaign,2022-05-07 22:43:59,0,,,,,,
@daphine36 @Schiffbeker88 @Teddybird Talo na Leni Kiko,2022-05-07 22:43:59,0,,,,,,
what do i write in a card for mothersday thats nice but not too clichee? bc we arent that close and smth like 'i couldnt imagine a better mum' would be weird,2022-05-07 22:43:57,2,,,,,,
"@GerryCacanindin ilocano ako, pero solid leni-kiko",2022-05-07 22:43:57,12,,,,,,
Leni will win!!!!,2022-05-07 22:43:44,0,,,,,,
Dahil sainyo @zachrguerrero at @sehamburger Kay Leni at Kiko na ang boto ko  #ZacHam,2022-05-07 22:43:42,23,,,,,,
Hinding hindi kami maging panatiko. Maniningil kami. My loyalty will always be for the good of the country.🇵🇭  Blessed Sunday and Happy mother’s day to my mama and VP Leni. Toughest job on earth!💯💕💗🌸,2022-05-07 22:43:39,0,,,,,,
Hoyyy!! Natutuwa ako sa mga kapitbahay namin. Biglang dumama tarp ni Leni. Tapos ngayon dito sa simbahan. Di pa nagsisimula misa usap sila. Leni daw sila. Deep inside ko. Saya saya ko. #Ipana7oNa10ParaSaLahat #,2022-05-07 22:43:19,0,,,,,,
"To VP Leni and Team Angat Buhay, these number of people who are clamoring for CHANGE will be the same number of people who will be your CRITIQUE &amp; the same number of people who will be in RAGE if you fail to deliver your platforms for honest &amp; good governance(gobyernong tapat).",2022-05-07 22:43:09,0,,,,,,
"@kristine_danica @lenirobredo Happy Mother's Day💐🎂🎈🎉🎁💕.VP Leni thank u for all ur sacrifice to the phil,Ma'am tin and Sir Sherwin thank u for all support to VP Leni 💕💕💕,Sir Sherwin happy birthday Po🎁🎂🎈🎉🍾💐.God bless u all🙏💞.Mabuhay ang Pilipinas🎉🎉🎉",2022-05-07 22:42:55,2,,,,,,
"@sporthunk @maltiq Yes there's a clip during her rally. Search mo nalang sa FB or YouTube.. Type """"Leni huwag papasukin yan"". She was referring to SMNI reporter. Then she said, ""Huwag Magpupula"".",2022-05-07 22:42:31,1,,,,,,
Sobrang hirap umuwi kagabi jusko walang masakyan naging alay lakad nangyare samin hahahahah from ayala to buendia loll   LENI IS OUR PRESEDENT pag Hindi mag wawala talaga ako hahahahahahahahahahahahaha,2022-05-07 22:42:30,0,,,,,,
"gikan duty, mo drive 2hrs for Leni💖",2022-05-07 22:42:22,5,,,,,,
@leni_kotik #JusticeForJohnnyDeep,2022-05-07 22:42:17,11,,,,,,
@AlySyyed Esa emotion halka sa b aai to jhurjhuri le leni chahye 😜 #امپورٹڈ_حکومت_نامنظور,2022-05-07 22:42:11,0,,,,,,
@ItsJamMagno Bakit ba ang mga matapobre ng supporters ni Leni?,2022-05-07 22:41:59,0,,,,,,
"@estesoyocj @Dianieeeee22 @guingonabart What pink concealer? Leni is establishing her own brand. LP pa din siya, pero tapos na ang panahon ng Aquino. Siya na ang nagkakarga ng party. Yung mga tao, hindi naman mga Aquino ang basehan sa pagboto sa kanya, hindi asawa niya. SIYA MISMO and her achievements, her hard work.",2022-05-07 22:41:59,3,,,,,,
President Leni cutieee,2022-05-07 22:41:56,1,,,,,,
"After leni's live, i wtached bbm's, just out of curiosity, but i didn't stayed that long kasi wala naman akong narinig maliban sa unity. Legit talaga. Wala platform. Puro lng unity2x. Ay jusko. Nways, goodmorning. 🙏🙏🙏",2022-05-07 22:41:41,1,,,,,,
"@SW4MPWTCH now spill, what does it say 👀",2022-05-07 22:41:38,0,,,,,,
@wydjulz @WeekendAtleta @bongbongmarcos talo na si Leni,2022-05-07 22:41:33,0,,,,,,
@iamwhatiam300 Santa Leni na daw kc Nanay nya!🤣🤣,2022-05-07 22:41:19,2,,,,,,
@PhilstarNews @kristinepatag Juicekolord..ibang iba kay vp Leni  Walang press freedom kung mananalo  yang spoiled brat na yan Kaya sana wag dayain..si vp Leni ang mananalo #PilipinasIsPink,2022-05-07 22:41:18,0,,,,,,
@SW4MPWTCH ikrrr 😭😭,2022-05-07 22:41:04,1,,,,,,
nag damgo ko nga nag daog na si vp leni! 🥹,2022-05-07 22:41:02,1,,,,,,
@i_bot404 Master ! $BTC jb touch kry 33k tb next entry tb leni hain coins m?,2022-05-07 22:40:43,0,,,,,,
"Grabe talaga yung thought na malaki possibility na guminhawa Pilipinas pag si Leni nanalo tas opposite pag si marcos, scary eh",2022-05-07 22:40:39,10,,,,,,
"Grabe ano kaya feeling pumunta sa rally it looks so fun?? Where i'm from, leni and kiko's posters are being taken down :(",2022-05-07 22:40:39,0,,,,,,
"Lord, padag’a si Leni please. 😭😭😭😭🙏🏻🙏🏻🙏🏻🙏🏻",2022-05-07 22:40:28,12,,,,,,
"@aveghi @PinoyAkoBlog Basta huwag nyo po ipahawak. Ang rumor po pag leni ka, may magsa sign kung kilalang leni ka thumbs up thimbs down, kailangan po malinis. Walang tint ng ink or hindi sira. Pati receipt i check kung tumutugma sa mga binoto mo.",2022-05-07 22:40:21,0,,,,,,
"@marvicleonen Salamat po, sabi ni VP Leni. (sa isip ko lang)",2022-05-07 22:40:11,3,,,,,,
Magpapakalalaki talaga ako kapag nanalo si leni hahaha marcos sarah tayo sa may 9 #MakatiIsPink,2022-05-07 22:40:11,0,,,,,,
"@estesoyocj @Dianieeeee22 @guingonabart So ayaw mo kay Leni dahil sa supporters niya? Sila ba tumatakbo?  Tsaka “feeling perfect” ba ang magpoint out ng krimen nina Marcos? They’re trying to revise history, being silent will allow them to get away with it. May trolls si Marcos na 6 years nangbalahura kay Leni.",2022-05-07 22:40:09,0,,,,,,
"@hjgalbo Please do consider VP Leni &amp; Sen. Kiko and their Senate Slate, doon po tayo tumaya sa may malilinis na Track record ☺️",2022-05-07 22:40:00,1,,,,,,
President Leni✨✨,2022-05-07 22:39:50,1,,,,,,
"@barnabychuck @CBSNews Why is the headline saying “poised to win”? Thats mind conditioning . Google trend analytics that predicted the wins of Duterte, Trump and Biden shows Leni Robredo ahead. Those numbers are also reflected on the massive turnout of people and volunteers on the ground.",2022-05-07 22:39:36,0,,,,,,
"Wala man ako sa rally sa Makati, naniniwala ako na mananalo si VP Leni #PilipinasIsPink",2022-05-07 22:39:29,1,,,,,,
Happey mothers day po s inyu madam leni at s mga nanay💗💗💗💗,2022-05-07 22:38:57,0,,,,,,
@l_nerevarine @tomilov @leni_kotik 😂😂😂😂😂,2022-05-07 22:38:57,0,,,,,,
"@lenirobredo Happy Mother’s Day VP Leni! Ang susunod na Presidente ng Pilipinas. Maraming salamat sa pagtindig at paglaban para sa amin, kinabukasan ng aming mga anak at sa mga susunod na saling lahi! Mabuhay po kayo! #ipana7ona10toparasalahat",2022-05-07 22:38:55,0,,,,,,
@ThiagoResiste #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:38:32,0,,,,,,
PARANG AWA NYO NA IPANALO NATIN SI LENI,2022-05-07 22:38:32,2,,,,,,
kapoya nnyo te uy oh lage BBM ug Leni lagii mo Go lang! Ma ilhan rana ugma,2022-05-07 22:38:30,4,,,,,,
"@leni_kotik Ещё раз: ни одно расстройство не оправдывает вашей агрессии, манипуляций, срывов и киданий бутылок в руки.  А у него алкогольная зависимость + нар😾 и это пока не делало никого нормальным.  Там много несправедливых вопросов. Жду окончания. И фильма об этом. Говорят снимут.",2022-05-07 22:38:27,6,,,,,,
@ABSCBNNews all the hardwork done by #YOUTHFORLENI are done and very successful soon VP LENI will be residing in her new office for 6 yrs,2022-05-07 22:38:25,1,,,,,,
@kielobsuna Madaming volunteer watchers for Leni and Kiko. Wag mabahala. I’m one of them.,2022-05-07 22:38:25,2,,,,,,
"@rainraintms Grabe lahat ng sinabi mo totoo 😔. Ako nagtanong lang ako bakit ayaw nila kay Leni, inaaway ko na daw sila 🥲",2022-05-07 22:38:21,0,,,,,,
@LulaOficial #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:37:59,0,,,,,,
Marcos-Duterte invested in disinformation, Leni-Kiko invested in trust.  Trust will win.,2022-05-07 22:37:49,9,,,,,
@lenirobredo Go go go po Mam Leni para sa kinabukasan ng mga Filipino!,2022-05-07 22:37:39,0,,,,,,
@bamaquino baka manalo!! naku bam kayo ang patalo kay leni!!,2022-05-07 22:37:34,0,,,,,,
MY GRANDPARENTS ARE VOTING FOR LENI 🫶,2022-05-07 22:37:33,0,,,,,,
nanghihina ako pag hindi ako nakakapagshare ng leni postings please huhu,2022-05-07 22:37:29,0,,,,,,
@LulaOficial #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:37:28,0,,,,,,
"@brainrotEruri BBM ang pera, Leni ang suporta",2022-05-07 22:37:19,0,,,,,,
Asa Ang mga giingnan ug brain washed para Kay Leni nga frame huhu,2022-05-07 22:37:17,0,,,,,,
Mga walang tulog for Leni-Kiko 🌸  #LeniRobredo  #ipana7ona10toparasalahat,2022-05-07 22:37:09,0,,,,,,
@demori Meus sentimentos 🙏,2022-05-07 22:37:05,0,,,,,,
@Yongbokiebels BULAKLAK NI LENI 🌸,2022-05-07 22:37:03,1,,,,,,
"@Bongmc5 @TedTe @lenirobredo In the world of events organizing, a teleprompter is a must. Even during SONAs, there’s always a teleprompter.",2022-05-07 22:36:38,0,,,,,,
@LulaOficial #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:36:30,0,,,,,,
"More than her track records, it's the fact that Leni encourages people to do good things unconditionally, such as volunteering. Imagine if this continues when she wins. 🇵🇭🌸🌾",2022-05-07 22:36:21,1,,,,,,
Siguraduhin nyo lang na lahat ng artista at taong vocal kay VP Leni ay tunay na mabait at may malasakit sa bansa. Baka yung iba jan puro eme para sa bayan pero bitch naman sa real life. Tantanan nyo si Francine. Baka sinasabi nyong para sa bayan si Francine kahit di elecksyon+,2022-05-07 22:36:20,60,,,,,,
@sejoalzir Naku kpag si beybiM ang ngbikti bka kay Leni ulit isisi.🤔🤔🤔😏😏,2022-05-07 22:36:15,2,,,,,,
@jose_simao #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:36:05,0,,,,,,
@IvanaAlawi Tsk tsk ok kung kay Leni ka. No problem.,2022-05-07 22:35:55,0,,,,,,
@theadtan Hahhaahah hindi po edited yan dhil anjan mismo kami kahapon sobrang daming tao po tlaga..at walang hakot at bayad po jan..kami pa nagagastusan sa pamasahe..hindi nio lang xc matanggap na ang supporters ni mam leni ay totoo at gumastos po tlaga..,2022-05-07 22:35:40,4,,,,,,
@JanjaLula #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:35:39,0,,,,,,
"@leni_kotik Мне сложно обсуждать это, пч я не знаю англ и не могу сама послушать без переводов. *оценке эмоций, искренности и проч это мешает.  Чую они оба красавцы. А у неё вроде признали расстройство. Да, это не оправдывает, но, имея в этом наблюдения и себя, там башка съезжает мощно.",2022-05-07 22:35:30,4,,,,,,
@lenirobredo Mam Leni kayo ang pag asa ng nalulugmok na inang bayan. Tuloy po ang laban! KulayR,2022-05-07 22:35:28,0,,,,,,
"lord, ipanalo niyo na po leni kiko pls :(",2022-05-07 22:35:25,0,,,,,,
"@_Ddeonucartz @Lisayaaa127 Na sabihin ang isyu na yan. Nakakarindi na sa totoo lang. So manahimik nalang kayo, move on, at wag na magtiwala sa mga dilawan na nakapaligid kay leni. 🙄",2022-05-07 22:35:22,0,,,,,,
Art if leni wins and Art if blengmahb wins,2022-05-07 22:35:21,0,,,,,,
@sapphicpwr do you see my @ ?🤨,2022-05-07 22:35:20,1,,,,,,
"Akala ko ako lang. Kapatid kong isa, Leni Kiko rin pala! 🌷",2022-05-07 22:35:15,1,,,,,,
Mga bagsak pagkatulog for Leni #PilipinasIsPink,2022-05-07 22:35:11,3,,,,,,
"To those who keeps on sharing the SCs of the two WITHOUT knowing the truth, don’t politicized his death.  And adding a caption or just even sharing it with the intent of giving the meaning that it’s what VP Leni does to the people or what politics do to people, STOP.",2022-05-07 22:34:59,0,,,,,,
@paulobetti3 #VamosJuntosPeloBrasil  #Lula13,2022-05-07 22:34:46,0,,,,,,
"Universe, Ibigay mo na sa Pilipinas si Leni Robredo please.",2022-05-07 22:34:30,0,,,,,,
@s_c_no C'est ça qui mettra fin au racisme,2022-05-07 22:34:21,1,,,,,,
@Flexiblexxx @DoromusicGang Kolhoun see Leni ijo aññabi SW amiiiiiiiiiii,2022-05-07 22:34:21,0,,,,,,
"@aron_cortel @cavlady01 @janinecryptob 3%... that is not a good number... the fact at this point is isko will not emerge victorious this election. The question now is will it be ok for you for marcos to win? If yes, then vote for isko. But if you dont like for marcos to lead this country, better give your vote to leni",2022-05-07 22:34:17,0,,,,,,
@gleisi @LulaOficial #VamosJuntosPeloBrasil,2022-05-07 22:34:15,0,,,,,,
@ohsaaamm Laging Duty for Leni-Kiko 🤗,2022-05-07 22:33:56,1,,,,,,
Happy Mother's day mama Leni @lenirobredo,2022-05-07 22:33:55,0,,,,,,
"@PhilstarNews @XaveGregorio Sure win nb si Leni? Pustahan nlng, di mananalo leni, 100k pm me",2022-05-07 22:33:46,0,,,,,,
I knew from the start na I can never convince my parents to vote for Leni cause they've always been low-key misogynistic. Pero at least I've convinced them to vote for other candidates,2022-05-07 22:33:43,4,,,,,,
@epidreams @PaduaGreg @pipaykipayy Then boboto ko na lahat except Leni 😂😂😂😂😂😂,2022-05-07 22:33:40,0,,,,,,
Let us Pray to GOD for VP Leni Robredo to win the Presidential Election 🙏🏼😊,2022-05-07 22:33:29,0,,,,,,
"@lakwatsarah Oyyy dito din ako. Mga sumigaw ng ""LED LED LED"" for Leni-Kiko 😂",2022-05-07 22:33:28,3,,,,,,
"@frfielpareja Fr. Fiel Pareja, Katoliko po ako. Ask ko lang po sa iyo? Bakit po ba ang Pari ng katolikong simbahan ay nakikisawsaw na rin sa politics? Lalu na po sa pagsuporta ng mga pari kay leni robredo at kay kiko pangilinan? Di po ba dapat nagmimisa lang kayo sa simbahan.",2022-05-07 22:33:21,0,,,,,,
KD kinda reminds me of VP leni.... always number 2.... GIAAAAANIIIIISSSS ANTETOKOUUUUNMPOOOOO!!,2022-05-07 22:33:12,0,,,,,,
@felipeneto Que é maravilhoso pedir desculpas e vir para o lado certo! #Lula13  #VamosJuntosPeloBrasil,2022-05-07 22:33:06,0,,,,,,
Leni or BBM?,2022-05-07 22:32:48,0,,,,,,
@ogiediaz Pag sure ui bumibili din ng boto si Aleng Leni Lugaw mas mahal pa ang bayad.🤣🤣🤣🤣,2022-05-07 22:32:17,0,,,,,,
"@lenirobredo Yes we are ready to vote vp leni &amp;kiko ,,",2022-05-07 22:32:14,0,,,,,,
"@EngrsOfMNL 7M new voters. Kahit kalahati lang dyan ang Leni Kiko, sila ang swing voters natin para maipanalo manok natin.",2022-05-07 22:32:05,120,,,,,,
