text,timestamp,like_count,sentiment
yes we love god bless.,2021-12-07 0:00:00,,positive
congrats sir..we're so proud of you!,2021-12-07 0:00:00,,positive
we are so proud of you!we will support you all the way!our soon president of the philippines bbmgod bless!!,2021-12-07 0:00:00,,positive
im so proud of you sir . brilliant answer .you deserve to be our next president 2022 congratulations !!,2021-12-07 0:00:00,,positive
congrats bbm i am proud of you you deserve it next president good luck and godbless,2021-12-07 0:00:00,,positive
"rhelee valdez ventura bobong marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabahoan ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? palamunin ,batogan ,at tamad?",2021-12-07 0:00:00,,neutral
jezz aquino aquino bugok..hintutur o m nkaturo sa u..super inggit mo sa katawan..basta kami bbm solid..sige nga patunayan m sinasabi mo.panay ang husga m..talagang special siya kaya inggit ka ano..ikaw ang batugan palamunin at tamad..,2021-12-07 0:00:00,,neutral
jezz aquino saka kana mag comment pag hindi kana nagwowork sa edi sa puso mo,2021-12-07 0:00:00,,neutral
my president bbm showed us all how capable of him to lead our country for the better.. proud supporter here..,2021-12-07 0:00:00,,positive
god bless bbm,2021-12-07 0:00:00,,positive
nagwatch ako hanggan huli bbm sobrang galing nyo habang nagsasalita kayo napapahanga nyo po ako!! ito yung debates na walang siraan ng kapwa. sana kung kayo man po ang manalo na bilang presidente po namin sana kunin nyo po yung tatlong kasama nyo sa debate na to dahil mas uunlad po ang pilipinas kung kasama nyo po sila god bless solidbbm,2021-12-07 0:00:00,,neutral
"jessa rose mortel yong dalawa ok lang, ernesto ernieabella,n orberto gonzales. itong si leody de gusman huwag dahil pasaway,namimir sonal .",2021-12-07 0:00:00,,neutral
yeess we are proud of you the next president bbm we love you so much and god bless po keep safe always,2021-12-07 0:00:00,,positive
sana manalo ka bbm solid suporter good lock god bless you i will pray for you,2021-12-07 0:00:00,,positive
congratulations sir,2021-12-07 0:00:00,,positive
wat a brilliant mind my become pres bbmcongratulations sir praying for u stay safe uniteam,2021-12-07 0:00:00,,positive
congratulation! to our future president bbm were proud of you..,2021-12-07 0:00:00,,positive
thank you smni.the best debate.the panelists did their assignment so well.atty. karin makes the show shine out manage the tension so light.,2021-12-07 0:00:00,,positive
"i salute every candidate who had given their time and their presence in the debate. you showed us how a debate must run. full of intellect, respect, and unity, no negativities around. i honestly do not see this as a debate but as a healthy discussion about what should we be focusing on in today's generation as we are entering a new phase for our country's next administration.",2021-12-07 0:00:00,,positive
"cheenee r. roazul tama,let's help each other na din kase di pwedeng i asa natin lahat sa gobyerno . btw ma'am may bf ka na po? for educational purposes lang po yang question ko",2021-12-07 0:00:00,,neutral
you deserve to be our next future president.congr atulations! good luck and god bless!,2021-12-07 0:00:00,,positive
"mercedes claro bastian bobong marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabahoan ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? palamunin ,batogan ,at tamad?",2021-12-07 0:00:00,,neutral
inom ka muna baka atakihin ka nyan di ka pa makaboto,2021-12-07 0:00:00,,neutral
god bless you sir apo manong bongbong marcos d nation builder philippines wil be great again,2021-12-07 0:00:00,,positive
you are the man god bless ..,2021-12-07 0:00:00,,positive
"proud of you bbm, you're very smart and brilliant,, you have a good plan to the people😍",2021-12-07 0:00:00,,positive
we are so proud of our next president ingat po kayo palagi god bless bbm sara,2021-12-07 0:00:00,,positive
"i see trees of green, red roses too i see them bloom for me and you and i think to myself what a wonderful world.",2021-12-07 0:00:00,,positive
"i have seen the interview, well answered walang personalan. good job bbm.",2021-12-07 0:00:00,,positive
"god bless you bbm,im so proud of you",2021-12-07 0:00:00,,positive
congrats to our soon to be president of the philippines! more power and godbless sir!,2021-12-07 0:00:00,,positive
congratulations bbm i am proud of you as always.good job!,2021-12-07 0:00:00,,positive
"merlie cacananta bobong marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabahoan ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? palamunin ,batogan ,at tamad? ..mga bugok lang na pilipino ang bubuto jan",2021-12-07 0:00:00,,neutral
proud of you bbm your father must be proud of you!! you learned from the best president!! may god bless you and your family,2021-12-07 0:00:00,,positive
"so proud of you sir , our president god bless bbmsara",2021-12-07 0:00:00,,positive
"proud of, supporting bbm sara tandem, god bless, mnap",2021-12-07 0:00:00,,positive
"very nice answer he answered correctly, he will be the one to follow in his father's footsteps, direct answer with confidence bbm is our next president. congrats.",2021-12-07 0:00:00,,positive
please do not for to prayer the lord god guides you amen.,2021-12-07 0:00:00,,positive
solid bbm at inday sara i am very proud of you sir bbm god bless,2021-12-07 0:00:00,,positive
galing mo pops!! proud bbm supporter you nailed it!,2021-12-07 0:00:00,,positive
job well done my president godbless u always and your family,2021-12-07 0:00:00,,positive
brilliant man soon our president congratulations,2021-12-07 0:00:00,,positive
congratulations sir..,2021-12-07 0:00:00,,positive
"im impressed, so proud of you sir.",2021-12-07 0:00:00,,positive
congratulations ! bbm2022tomakeph ilippinesgreata gain,2021-12-07 0:00:00,,positive
congrats po bbm,2021-12-07 0:00:00,,positive
it went very well. it went beyond all my expectations.,2021-12-07 0:00:00,,positive
the best ka bbm,2021-12-07 0:00:00,,positive
congratulations !my friends are asking where you get your nice shirts.,2021-12-07 0:00:00,,positive
my president in ph engineer supporter from au,2021-12-07 0:00:00,,neutral
you did more than a job well done sir!! congratulations to you and others who attended and to the smni people who pulled off a high standard debate!,2021-12-07 0:00:00,,positive
congratulations sir,2021-12-07 0:00:00,,positive
congrats bbm2022,2021-12-07 0:00:00,,positive
we proud of you sir.bbm god always guide you all the timealways take care sir. god bless you,2021-12-07 0:00:00,,positive
god bless sir bbm,2021-12-07 0:00:00,,positive
god bless you po always bbmsara,2021-12-07 0:00:00,,positive
gud job president bbm we are so proud of you for being so brave..,2021-12-07 0:00:00,,positive
congratulations bbm!! you absolutely nailed all the questions thrown to you and you just proved to us that your the best person to be the chief executive of our country. totoong nagmamahal at nagmamalasakit sa kapwa ko pilipino. mabuhay ka sir bbm,2021-12-07 0:00:00,,positive
proud of you mr. bbm for my pres.,2021-12-07 0:00:00,,positive
congrats po sir bbm i am so proud o f you po godbless po,2021-12-07 0:00:00,,positive
congratulations !bbm proud of you!,2021-12-07 0:00:00,,positive
"we are so proud of you, our president bongbong marcos ! god bless you and the uniteam, god bless our country!",2021-12-07 0:00:00,,positive
i am so proud of you tay.. you're the best po! keep safe always my president and godbless you.. love lots po!,2021-12-07 0:00:00,,positive
bbm brilliant.salut e to you next pres..god bless and keep safe always. ano nakalagay illegal detention kidnapping,2021-12-07 0:00:00,,positive
congratulations my next president bbm we are so proud of you!,2021-12-07 0:00:00,,positive
"congratulations , pops!!",2021-12-07 0:00:00,,positive
"the bright man love you bbm, god bless!",2021-12-07 0:00:00,,positive
"god bless the philippines! god bless our brand new set 2022 would be elected nationallocal officials! bbmsara tandem, mabuhay po kayo!",2021-12-07 0:00:00,,positive
great job bbm ! you rocked the floor last night . youre so witty delivered confidently and eloquently. youre the one our next president 2022.,2021-12-07 0:00:00,,positive
"lucy catapang this is amazing and i believe you will never want to miss this, last week i saw a post on this page and i commented and i was directed on how to make more with the little i have and today i am testifying the good work of this great platform, do not be left out be part of the unusual benefits that may not come again after this period. https tanko.musah.5891",2021-12-07 0:00:00,,positive
"lucy catapang bobong marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabahoan ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? palamunin ,batogan ,at tamad? mga bugok at palamunin lang na filipino ang boboto sa basurang na yan",2021-12-07 0:00:00,,neutral
jezz aquino a gentle answer deflects anger but harsh words make temper flare. the tongue of the wise makes knowledge appealing but a mouth of a fool belches out of foolishness. gentle words are a tree of a life a deceitful tongue crushes the spirit. control your temper for anger label you a fool. a peaceful hearts leads to a healthy body jealousy is like a cancer in the bones. peace be with yougod is,2021-12-07 0:00:00,,negative
we are proud of you bbm gogo po tayo lahat,2021-12-07 0:00:00,,positive
"kahit saan po magpunta ang mga marcos suportado ko yan congrats bbm,smni at okada ang ganda ng debate bbmsaragadon",2021-12-07 0:00:00,,positive
we are truly love you president bbm. god bless,2021-12-07 0:00:00,,positive
congratulations po bbmbravo,2021-12-07 0:00:00,,positive
thats our president to be 2022..diffucul t question diffcult answer to our beloved newly president bbm.. salute to u bbm..god bless u n family ..as well to our nation .who will vote u .w integrity as tru filipinos.. god bless u more ..,2021-12-07 0:00:00,,positive
congratulations bbm you deserve to be our next president of the philippine republic..mab uhay po god bless you,2021-12-07 0:00:00,,positive
congratulations bbm,2021-12-07 0:00:00,,positive
i miss this kind of platform and discussions. its a test of both intellect and character. thank you sir bbm even if you are zero influence because you hold no office but still your character of loving our country radiates to the majority who hunger for a lider whose patriotism is insurmountable. thank you smni for helping us validate the character of each candidate wanting to lead us.,2021-12-07 0:00:00,,positive
sana po when you become the president tutukan nyo yun age discrimination pati yun sa senior citizens. i watched you sir. youre great!,2021-12-07 0:00:00,,positive
"you are the best sir, you nailed it, mabuhay bbm our next president",2021-12-07 0:00:00,,positive
edith dumale natividad litrato bago ang makabagbag damdaming tagpo sa amoranto! muntik ng masira ang gate omg bakit kaya? https youtube.com watch?v6udgldmu zn4featuresha re,2021-12-07 0:00:00,,neutral
congrats sir you nailed it !,2021-12-07 0:00:00,,positive
join the association ng mga bobo..vote for bobo pres. to make our country a bobo republic. look what ninoy cory ramos noynoy they make a great chunk of bobo population blinded by crooked books pare madre oligarchic trad. media with dashed of red nationwide extortion n protective business. vote nanay lugaw to continue our path in becoming the great bobo nation of the world. what a great nation we gonna be!! what a great national ideal. vote nanay lugaw the mother inventor of delicious pink lugao..to make you a better bobo citizen. just my view and observation take it or leave it,2021-12-07 0:00:00,,positive
very proud of you sir bbm god bless,2021-12-07 0:00:00,,positive
"you deserve to be the good leader in our society sir! good job, keep it up!",2021-12-07 0:00:00,,positive
congratulation aspirant bbm2022 we loveu!!,2021-12-07 0:00:00,,positive
"well done sir bbm .i watched the debates organized by smni and in all aspects,in.diff erent issues like education,forei gn.policy sir bbm gave an.outstanding answers !among the 4 aspirants,he will continue to support the ntf elcac which can help the returnees npas who wants to start new life.sir bbm is very much qualified and well prepared to unite the filipinos to rise again as one.mabuhay",2021-12-07 0:00:00,,positive
